address,url,description,rooms,winterized,price,surface,year,original_price,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Kalliosivuntie 9, Paimela, Hollola",https://www.etuovi.com/kohde/573513,"2h, kph",2,NO,269000.0,53.0,2019,269000.0,61.12673330000001,25.5334705,124 km,1 hour 28 mins,2024-07-08,2024-08-05
"Vehkoniementie 57, Halli, Jämsä",https://www.etuovi.com/kohde/20479379,Mökki tai huvila,,NO,135000.0,49.0,1978,135000.0,61.8465669,24.8154398,255 km,2 hours 42 mins,2024-07-08,2024-08-05
"Leinakantie 7, Vehmaskylä, Mikkeli",https://www.etuovi.com/kohde/1367292,"2h, oh, tupakeittiö, tuulikaappi",2,NO,134000.0,54.5,2001,134000.0,61.7764299,27.3964989,239 km,2 hours 34 mins,2024-07-08,2024-08-05
"Kortelahdentie 9 a, Kunnasniemi, Kontiolahti",https://www.etuovi.com/kohde/21134619,"3h, k, kph, wc",3,NO,199000.0,56.0,2003,199000.0,62.71843519999999,29.629128,436 km,4 hours 53 mins,2024-07-08,2024-08-05
"Murtoniementie 7a, Mikkeli",https://www.etuovi.com/kohde/63787188,"tupa, makuuhuone, eteinen, kuisti",2,NO,119500.0,35.0,1950,119500.0,61.91560095,27.0819021839491,254 km,2 hours 46 mins,2024-07-08,2024-08-05
"Pärnämäentie 895, Mäntyharju",https://www.etuovi.com/kohde/58704160,"3h, k, et, wc",3,NO,115000.0,60.0,1935,115000.0,61.2979165,26.5805452,171 km,1 hour 52 mins,2024-07-08,2024-08-05
"Niemekkeentie 35, Salosaari, Mikkeli",https://www.etuovi.com/kohde/80354598,3-4h + k + s + khh + lasiterassi,4,NO,1090000.0,162.0,2005,1090000.0,61.6811605,27.3448931,230 km,2 hours 27 mins,2024-07-08,2024-08-05
"Tyynelänpolku 168, Loppi / Sajaniemi, Loppi",https://www.etuovi.com/kohde/21649423,"Tupakeittiö, parvi, sauna + talousrakennus, varasto, puucee",,YES,85000.0,29.0,1984,85000.0,60.66000409999999,24.6030047,72.9 km,58 mins,2024-07-08,2024-08-05
"Hautsalo , Kalaniemi, Äänekoski",https://www.etuovi.com/kohde/w24464,2h + k,2,YES,158000.0,45.0,1991,158000.0,62.878412,25.8366939,339 km,3 hours 43 mins,2024-07-08,2024-08-05
"Vaimolahdentie 17, Virmaila, Padasjoki",https://www.etuovi.com/kohde/20628614,"4mh, th, oh / kk / rt, saunax2, vh, parvi, lasiterassi, at ja-katos, vaja",5,YES,489000.0,214.5,1991,489000.0,61.4360613,25.3019775,167 km,1 hour 58 mins,2024-07-08,2024-08-05
"Lintusyrjäntie 10, Pohjoisjärvi, Keuruu",https://www.etuovi.com/kohde/20697937,oh + k + mh + työhuone + askartelutila + psh + s + wc + tk,3,YES,139000.0,82.0,1984,139000.0,62.18997169999999,24.7900113,275 km,2 hours 55 mins,2024-07-08,2024-08-05
"Paavalinsaari, Hokka, Kangasniemi",https://www.etuovi.com/kohde/q74934,5h + k + s + ph,6,NO,235000.0,165.0,2007,235000.0,61.8802934,26.6182271,252 km,2 hours 52 mins,2024-07-08,2024-08-05
"Tavikuja 1, Keskusta, Siikainen",https://www.etuovi.com/kohde/s93849,2h + tupakeittiö + parvi + kph + s + wc + alakerran varasto,,NO,69000.0,60.0,1998,69000.0,61.8887581,21.8374913,305 km,3 hours 27 mins,2024-07-08,2024-08-05
"Savikontie 80, Palho, Nokia",https://www.etuovi.com/kohde/20921789,"ISO tupa, mh, k, sauna",,NO,225000.0,146.0,,225000.0,61.3915345,23.4220765,183 km,2 hours 5 mins,2024-07-08,2024-08-05
"Pakolahdentie 32, Äimälä, Pälkäne",https://www.etuovi.com/kohde/1366046,"3h, k, s + 2 x parvi",3,NO,395000.0,108.0,2018,395000.0,61.2716012,24.175784,138 km,1 hour 40 mins,2024-07-08,2024-08-05
"Syrintie 127, Tirva, Kouvola",https://www.etuovi.com/kohde/20432545,tupakeittiö + mh + vh + wc / khh + parvi + työtila + aitta,,YES,332000.0,74.0,1990,332000.0,60.9520483,27.0669104,160 km,1 hour 50 mins,2024-07-08,2024-08-05
"Nauriskoskentie 245, Leväsjoki, Siikainen",https://www.etuovi.com/kohde/20302331,"Oloh, 3mh, kk, terassi",3,NO,97000.0,50.0,1968,97000.0,61.77718840000001,21.8973518,294 km,3 hours 35 mins,2024-07-08,2024-08-05
"Honkarannantie 18, Moisiovaara, Hyrynsalmi",https://www.etuovi.com/kohde/w24329,tupak + mh + k,,NO,29000.0,27.0,1975,29000.0,64.6142946,29.130481,650 km,7 hours 15 mins,2024-07-08,2024-08-05
"Kukkasniementie 15, Kämmenniemi, Tampere",https://www.etuovi.com/kohde/w23977,2h + tk + s + wc,2,NO,398000.0,86.0,1950,398000.0,61.6348902,23.8121151,197 km,2 hours 4 mins,2024-07-08,2024-08-05
"Einarintie 1, Keskusta, Lappajärvi",https://www.etuovi.com/kohde/80354383,1h + parvi,1,NO,125000.0,25.0,2010,125000.0,63.20334,23.6337405,395 km,4 hours 31 mins,2024-07-08,2024-08-05
"Äijänniemi 55, Pihtipudas",https://www.etuovi.com/kohde/80354193,"oh / k, makuualkovi, et, ph, s, parvi",,NO,125000.0,52.0,2007,125000.0,63.4008875,25.6404724,403 km,4 hours 27 mins,2024-07-08,2024-08-05
"Tuohisaarentie 929, Tuohisaari, Savonlinna",https://www.etuovi.com/kohde/21761959,3h + kt + rt + kh + wc,,YES,360000.0,90.0,2007,360000.0,61.7244556,28.6615428,327 km,4 hours 5 mins,2024-07-08,2024-08-05
"Mansikkasaarentie 55, Hankavesi, Hankasalmi",https://www.etuovi.com/kohde/1365787,"Takkatupa, ph, s",1,NO,95000.0,22.0,2001,95000.0,62.41645719999999,26.4779874,291 km,3 hours 17 mins,2024-07-08,2024-08-05
"Syrjänalasentie 136, Sinervänmäki, Multia",https://www.etuovi.com/kohde/20024675,Tupa + k + 2 mh + th + kph + s + et + tk + parvitilat + wc,,YES,215000.0,120.0,2005,215000.0,62.3631258,24.8178765,312 km,3 hours 31 mins,2024-07-08,2024-08-05
"Lapinniementie 533 B, Pyyrinlahti, Äänekoski",https://www.etuovi.com/kohde/20608400,"2mh, k + rt, oh, khh, kph, s, takkatila / aula, lasit.ter",3,YES,168000.0,94.0,,168000.0,62.7332073,25.8213267,333 km,3 hours 41 mins,2024-07-08,2024-08-05
"Tyrjänsaarentie 7 b, Tyrjänsaari, Ilomantsi",https://www.etuovi.com/kohde/w23892,1h + 2 makuualkovia + pukuh + wc + kph + s,1,YES,89000.0,66.0,1999,89000.0,62.90562,30.666707,502 km,5 hours 48 mins,2024-07-08,2024-08-05
"Nivalantie 804, Vatjusjärvi, Haapavesi",https://www.etuovi.com/kohde/80354235,oh + k + parvi,2,NO,80000.0,26.0,1996,80000.0,64.0487143,25.3108428,493 km,5 hours 34 mins,2024-07-08,2024-08-05
"Kurkisensaarentie 238, Haukivuori, Mikkeli",https://www.etuovi.com/kohde/1367059,"Oh, k-rt, mh, s, kph / wc",2,NO,199000.0,76.0,2011,199000.0,62.0504551,27.1539488,270 km,2 hours 53 mins,2024-07-08,2024-08-05
"Lintuniementie 451, Mikkeli",https://www.etuovi.com/kohde/61523464,"3h, k, kph, s, khh / wc, parvi, vh, , ulkovar, 2xparv, 2xterassi + Autotalli + AK",3,YES,375000.0,83.0,2001,375000.0,61.4532098,27.3120109,232 km,2 hours 29 mins,2024-07-08,2024-08-05
"Somerontie 351, Parkano",https://www.etuovi.com/kohde/573629,"Tupakeittiö, makuuhuone, sauna",,NO,95500.0,45.0,2014,111000.0,62.2517429,22.9618379,289 km,3 hours 9 mins,2024-07-08,2024-08-05
"Kantolantie 585, Sumiainen, Äänekoski",https://www.etuovi.com/kohde/w23732,4h + k +  + wc + p + at,4,YES,165000.0,90.0,1989,165000.0,62.6015686,25.7277585,308 km,3 hours 19 mins,2024-07-08,2024-08-05
"Laaninrannantie 63B, Kumpumäki, Viitasaari",https://www.etuovi.com/kohde/w23673,"Tupakeittiö, parviaulatila, pukuhuone, ph + s + puucee",,NO,106500.0,52.0,1996,106500.0,63.18457229999999,26.0621318,388 km,4 hours 16 mins,2024-07-08,2024-08-05
"Ruokjärvi 40, Vuotinainen, Karkkila",https://www.etuovi.com/kohde/21946044,Hirsimökki,,NO,85000.0,47.0,1987,85000.0,60.62051100000001,24.034771,75.0 km,1 hour 4 mins,2024-07-08,2024-08-05
"Jukajärventie 24B , Kulho, Joensuu",https://www.etuovi.com/kohde/q72684,"1h + kk + alkovi, erill. saunatupa, ulkovarasto, biohuussi",2,NO,74000.0,30.0,1981,74000.0,62.5884508,30.0476536,447 km,4 hours 57 mins,2024-07-08,2024-08-05
"Pahalahdentie 75, Korpilahti, Jyväskylä",https://www.etuovi.com/kohde/20619972,Mökki tai huvila,3,NO,398000.0,78.0,2009,398000.0,61.947851,25.662525,237 km,2 hours 40 mins,2024-07-08,2024-08-05
"Pernuntie 191, Tammela, Tammela",https://www.etuovi.com/kohde/573314,"1h, kk, pukuh, s",1,NO,99000.0,41.0,1964,99000.0,60.7636822,24.036187,106 km,1 hour 15 mins,2024-07-08,2024-08-05
"Nurmijärventie 572, Äijälä, Laukaa",https://www.etuovi.com/kohde/1366207,"1 huone, keittotila",1,NO,95000.0,28.0,2019,95000.0,62.47257569999999,26.0793,294 km,3 hours 19 mins,2024-07-08,2024-08-05
"Vilhulantie 376 A, Naarajärvi, Pieksämäki",https://www.etuovi.com/kohde/573315,"tupa, sauna, kk",1,NO,49000.0,19.0,1981,49000.0,62.296968,27.0663005,285 km,3 hours 12 mins,2024-07-08,2024-08-05
"Klaukkalantie 100, Klaukkala, Nurmijärvi",https://www.etuovi.com/kohde/80353510,4H + K + RT + kellari + rantasauna + varasto,,NO,690000.0,98.0,1929,690000.0,60.3664824,24.7812644,18.6 km,16 mins,2024-07-08,2024-08-05
"Erkkilänranta 48, Västilä, Orivesi",https://www.etuovi.com/kohde/21683150,Talviasuttava vapaa-ajan asunto,,YES,219000.0,66.0,2004,219000.0,61.6680377,24.6789178,201 km,2 hours 40 mins,2024-07-08,2024-08-05
"Tintinpolku 11, Tahkovuori, Kuopio",https://www.etuovi.com/kohde/1366480,"oh, keittiö, 2-mh, kph, wc, sauna, et, tk ja parvi + wc",3,NO,178000.0,83.5,2008,178000.0,63.27485979999999,28.0450212,441 km,4 hours 49 mins,2024-07-08,2024-08-05
"Metsolantie 43, Palma, Kokkola",https://www.etuovi.com/kohde/80353196,2kpl n. 30m2 mökkiä + pihasauna ja varasto,4,NO,37000.0,60.0,1970,37000.0,63.8194769,23.0099045,494 km,5 hours 30 mins,2024-07-08,2024-08-05
"Metsäkouluntie 22, Sairila, Mikkeli",https://www.etuovi.com/kohde/1366638,"3mh, oh, k, rh, th, khh, kph, s, 2xwc, parvi",4,NO,770000.0,168.4,2009,770000.0,61.68060729999999,27.3156445,229 km,2 hours 27 mins,2024-07-08,2024-08-05
"Haapaniementie 711, Kolkontaipale, Rantasalmi",https://www.etuovi.com/kohde/1365922,"3h, k, ph, sauna",3,NO,93000.0,71.0,1999,98000.0,62.10077069999999,28.0779275,305 km,3 hours 23 mins,2024-07-08,2024-08-05
"Vuosselintie, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/w22398,2h + tupak + kph + s + var,3,NO,219000.0,50.5,,219000.0,66.16505409999999,29.1571677,824 km,9 hours 7 mins,2024-07-08,2024-08-05
"Savikaarteentie 174, Hiltulanlahti, Kuopio",https://www.etuovi.com/kohde/9727392,"2 h, kk, s",2,NO,185000.0,34.0,1950,185000.0,62.8016769,27.6211947,376 km,4 hours 4 mins,2024-07-08,2024-08-05
"Savolaisenniementie 127, Lyytikkälä, Savitaipale",https://www.etuovi.com/kohde/80351126,5h + s + k + 4wc + 2kph + rantasauna,4,NO,410000.0,165.0,,410000.0,61.23607699999999,27.475396,219 km,2 hours 37 mins,2024-07-16,2024-08-05
"Ukonlahdentie 147, Mustinlahti, Kuopio",https://www.etuovi.com/kohde/20206668,Mökki tai huvila,3,YES,159000.0,92.0,2015,159000.0,62.6534971,28.3209019,389 km,4 hours 21 mins,2024-07-08,2024-08-05
"Rihuntie 1113 A, Hirvisalo, Heinola",https://www.etuovi.com/kohde/572831,"2h, avok, kph, parvi",2,NO,285000.0,47.7,2006,285000.0,61.2575663,26.2844922,152 km,1 hour 35 mins,2024-07-08,2024-08-05
"Rukansuuntie 55, Piitanoja, Kokemäki",https://www.etuovi.com/kohde/34956997,"mh, 2 makuualkovia, tupa, pukuhuone, s, wc, terassi",,NO,219000.0,84.0,,219000.0,61.42722939999999,22.4382942,256 km,2 hours 48 mins,2024-07-08,2024-08-05
"Leppärannantie 23 B, Tyrväntö, Hattula",https://www.etuovi.com/kohde/80352608,mh + k + tupa + wc + et + terassi,2,NO,179000.0,50.0,,179000.0,61.1590486,24.3291897,116 km,1 hour 20 mins,2024-07-08,2024-08-05
"Rinnerannantie, Niemelä, Lestijärvi",https://www.etuovi.com/kohde/20055715,1mh + tupak + parvi + kph + s + wc + terassit,3,YES,245000.0,47.0,2013,245000.0,63.5396034,24.669167,452 km,5 hours 4 mins,2024-07-08,2024-08-05
"Kantojärventie 38, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/572835,"2 mh, tupakeittiö, wc, ph / khh, s + parvi",3,NO,385000.0,109.0,2011,385000.0,66.16505409999999,29.1571677,824 km,9 hours 7 mins,2024-07-08,2024-08-05
"Virmashovintie 165, Hankasalmi as, Hankasalmi",https://www.etuovi.com/kohde/w22224,3h + k + wc + ph + s + ullakko,3,YES,84000.0,114.0,1980,84000.0,62.28011069999999,26.5688555,277 km,3 hours 6 mins,2024-07-08,2024-08-05
"Tunkelontie 235, Längelmäki, Orivesi",https://www.etuovi.com/kohde/80349613,"tupak, s, pkh, parvi, autotalli, kesäkeittiö, vierasrakennus, varastotilaa",4,NO,158000.0,42.0,1948,158000.0,61.6894877,24.6863677,202 km,2 hours 35 mins,2024-07-08,2024-08-05
"Salomäenkierto 337, Airaksela, Kuopio",https://www.etuovi.com/kohde/v99998,tupak,,NO,145000.0,65.0,2017,145000.0,62.7618874,27.3700538,358 km,4 hours 0 mins,2024-07-08,2024-08-05
"Yltiänniementie 36, Lemi, Lemi",https://www.etuovi.com/kohde/69343982,"1h, kk, kph, s, parvi",1,YES,99000.0,50.0,1989,99000.0,61.0721635,27.91252980209732,224 km,2 hours 33 mins,2024-07-08,2024-08-05
"Hermanninpoluntie 50, Tasanne, Tampere",https://www.etuovi.com/kohde/80352316,"4mh, keittiö, sali, ruokasali, aula, kuisti",6,NO,498000.0,250.0,1895,550000.0,61.5177343,23.9178861,178 km,1 hour 52 mins,2024-07-08,2024-08-05
"Nestorintie 1, Asikkala",https://www.etuovi.com/kohde/80352098,Mökki tai huvila,1,NO,149000.0,20.0,,165000.0,61.2254827,25.8878941,140 km,1 hour 39 mins,2024-07-08,2024-08-05
"Virranranta, Roukalahti, Liperi",https://www.etuovi.com/kohde/21633094,"Olohuone, keittiö, kaksi makuualkovia, pukuhuonen sauna",2,NO,26000.0,52.0,,26000.0,62.4828209,29.5889467,424 km,4 hours 49 mins,2024-07-08,2024-08-05
"Sahalantie 94, Kuusa, Laukaa",https://www.etuovi.com/kohde/1363608,"tupa, makuualkovi, parvi, kph, s, terassi",2,NO,87000.0,24.5,2002,87000.0,62.4623639,25.9444963,285 km,3 hours 10 mins,2024-07-08,2024-08-05
"Himosrannantie 30, Himos, Säyrylä, Jämsä",https://www.etuovi.com/kohde/20109167,"5h, k, aula, 2x wc, 2x kph, s, at ja rantasauna",5,YES,344000.0,173.0,2005,344000.0,61.895677,25.316623,228 km,2 hours 38 mins,2024-07-08,2024-08-05
"Jormuanlahdentie 4D, Maanselkä, Kuusamo",https://www.etuovi.com/kohde/20829851,"5 mh, tupak, ph, pukuh, s, wc",6,YES,199000.0,160.0,1991,217000.0,65.930528,29.004096,806 km,8 hours 51 mins,2024-07-08,2024-08-05
"Vuolteentie 202, Kärmeniemi, Lemi",https://www.etuovi.com/kohde/59932551,"2h, kk, s",2,YES,139000.0,40.0,1951,139000.0,61.0597162,27.7685645,222 km,2 hours 33 mins,2024-07-08,2024-08-05
"Seppäläntie, Naaraperä, Kinnula",https://www.etuovi.com/kohde/v98872,2h + s,3,NO,139000.0,80.0,1984,139000.0,63.271504,25.2077333,405 km,4 hours 28 mins,2024-07-08,2024-08-05
"Kesärannantie 50, Savonlinna",https://www.etuovi.com/kohde/80350727,Mökki tai huvila,6,NO,580000.0,146.0,2009,580000.0,61.791012550000005,28.763998287783764,338 km,4 hours 9 mins,2024-07-08,2024-08-05
"Itkonniementie, Laukniemi, Taipalsaari",https://www.etuovi.com/kohde/69962440,tupa. makuutila,1,NO,80000.0,17.0,1979,80000.0,61.2241484,28.1740301,249 km,3 hours 20 mins,2024-07-08,2024-08-05
"Mökkitie 3, Tahkovuori, Kuopio",https://www.etuovi.com/kohde/1365225,"oh, k, mh, kph / wc / s, et ja parvella aula, mh, wc",4,NO,239500.0,100.0,2005,239500.0,62.9184881,27.7847104,403 km,4 hours 49 mins,2024-07-08,2024-08-05
"Kaislarannantie5, Kerimäki keskusta, Savonlinna",https://www.etuovi.com/kohde/377984,4mh + oh + k + s + khh + aula + 3wc + 2vh,6,YES,590000.0,175.0,2008,590000.0,61.9126198,29.2814261,350 km,3 hours 51 mins,2024-08-05,2024-08-05
"Rantalankuja 24, Tahkovuori, Kuopio",https://www.etuovi.com/kohde/1365609,4-5h + k + s,4,NO,695000.0,0.0,1994,695000.0,63.2650435,28.0491399,440 km,4 hours 47 mins,2024-07-08,2024-08-05
"Harjulantie 14, Kolho, Mänttä-Vilppula",https://www.etuovi.com/kohde/21341619,3h + kk + kph / s + parvi,3,YES,179500.0,60.0,2002,179500.0,62.10539019999999,24.466397,265 km,2 hours 53 mins,2024-07-08,2024-08-05
"Nuotniementie 119a Suomensaari, Tammenlahti, Rantasalmi",https://www.etuovi.com/kohde/v98337,Rauhallista mökkimaisemaa ja antoisia kalavesiä kaipaavalle mökki loistavalla paikalla Saimaan Haukivedellä. Päämökissä 2 h + keittiö + terassi + parveke - saunamökissä 1 h + sauna + terassi,2,NO,84000.0,45.0,1986,84000.0,61.979252,28.6172135,312 km,3 hours 25 mins,2024-07-08,2024-08-05
"Särkilahdentie 70, Kokko, Urjala",https://www.etuovi.com/kohde/80349999,"2 mh, tupa, keittiö, kph / wc + veranta. Lisäksi autotalli, rantasauna, leikkimökki ja varasto x 2",3,NO,179000.0,49.5,1988,179000.0,61.0088503,23.6884128,136 km,1 hour 38 mins,2024-07-08,2024-08-05
"Somparannantie 31, Luikonlahti, Kaavi",https://www.etuovi.com/kohde/20081703,3mh + tupak / oh + et + aula + s + pesuh + wc,4,YES,124000.0,106.8,2011,124000.0,62.860426,28.925616,436 km,4 hours 53 mins,2024-07-08,2024-08-05
"Mustarintasentie, Lieksa",https://www.etuovi.com/kohde/62224582,"4h, k, khh, p, terassi, var, kph, s, wc",,YES,750000.0,178.0,2006,750000.0,63.1614428,29.8395094,488 km,5 hours 34 mins,2024-07-08,2024-08-05
"Lähdemäki 2, Viensuu, Lieksa",https://www.etuovi.com/kohde/80350839,2h + tupa / keittiö + s + pkh + lasitettu kesähuone,3,NO,99000.0,67.0,1975,99000.0,63.278869,29.807934,542 km,6 hours 11 mins,2024-07-08,2024-08-05
"Partakoskentie 380, 504 Luotolahti, Mikkeli",https://www.etuovi.com/kohde/20120794,"tupa, pukuhuone, sauna",,NO,60000.0,26.0,1972,65000.0,61.32064865,27.5201847612693,237 km,2 hours 39 mins,2024-07-08,2024-08-05
"Häikiönmäentie 342a, Jormua, Kajaani",https://www.etuovi.com/kohde/21381219,"3h, k, s",3,YES,179000.0,87.0,2003,179000.0,64.30152129999999,27.9348376,570 km,6 hours 15 mins,2024-07-08,2024-08-05
"Aatinpalonkuja 27, Metsälä, Pudasjärvi",https://www.etuovi.com/kohde/v97668,3h,3,YES,88000.0,40.0,1969,88000.0,65.36185329999999,26.985855,685 km,7 hours 38 mins,2024-07-08,2024-08-05
"Valkeisvaarantie 10, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/80347748,Oh + k + rt + 2mh + kh + s + wc + khh / oh,4,NO,759000.0,120.0,2023,759000.0,66.198499,29.129434,828 km,9 hours 10 mins,2024-07-08,2024-08-05
"Päijännelammentie 56, Kotala, Virrat",https://www.etuovi.com/kohde/v97397,mh + makuusoppi + tupakeittiö + kph / wc,2,NO,159000.0,39.0,2023,159000.0,62.2408927,23.7701709,276 km,3 hours 2 mins,2024-07-08,2024-08-05
"Lehtotie 89, Kärjenniemi, Valkeakoski",https://www.etuovi.com/kohde/570457,"1h, alkovi, kk, rantasauna",1,NO,169000.0,25.0,1995,169000.0,61.2094328,23.9565761,148 km,1 hour 36 mins,2024-07-08,2024-08-05
"Riihijärventie 675, Lusi, Heinola",https://www.etuovi.com/kohde/571478,"2h, k, kph, vh, parvi, autotalli",2,NO,299000.0,66.5,,299000.0,61.33451259999999,25.9513688,154 km,1 hour 41 mins,2024-07-08,2024-08-05
"Särkiranta 154, Sarkkila, Lieksa",https://www.etuovi.com/kohde/v97329,Avonainen sisätila.,1,YES,43000.0,27.0,1996,43000.0,63.27331109999999,30.0011977,524 km,5 hours 52 mins,2024-07-08,2024-08-05
"Suvipolku, Kotimäki, Lemi",https://www.etuovi.com/kohde/v96983,2h + k + sisäkuisti + ulkoterassi + n. 17m2 lasitettu terassi + aitta + rantasauna + varasto + puukuuri,2,YES,199900.0,54.0,,209900.0,61.1505151,27.8657429,232 km,2 hours 38 mins,2024-07-08,2024-08-05
"Kotimäentie 107, Virrat, Virrat",https://www.etuovi.com/kohde/21740876,"3h, avok, 2wc, khh, vh, kph, s",3,YES,675000.0,177.0,2012,675000.0,62.3022626,23.769889,286 km,3 hours 8 mins,2024-07-08,2024-08-05
"Taikarannantie 70, Tammisaari, Raasepori",https://www.etuovi.com/kohde/1364618,"1h, avok",1,NO,165000.0,23.0,1964,165000.0,60.0309269,23.3593547,118 km,1 hour 28 mins,2024-07-08,2024-08-05
"Telkkäkuja 4, Eteläpää, Siikainen",https://www.etuovi.com/kohde/21508595,"Oloh, mh, kk, kph, s, parvi",2,YES,65000.0,50.0,1997,65000.0,61.88945759999999,21.8353551,306 km,3 hours 27 mins,2024-07-08,2024-08-05
"Iso-Läpsy 1 Kelo, Iso-Läpsy, Lieksa",https://www.etuovi.com/kohde/80348784,Tupa-keittiö + mh + s,2,NO,54000.0,35.0,1978,54000.0,63.31954099999999,29.64530689999999,548 km,6 hours 20 mins,2024-07-08,2024-08-05
"Jalajantie 160, Pankalahti, Mäntyharju",https://www.etuovi.com/kohde/v96333,"Tupakeittiö, makuuhuone, sauna.kph, ph, wc.parvi, parveke",4,NO,220000.0,49.0,2005,220000.0,61.2845285,26.5738566,173 km,1 hour 55 mins,2024-07-08,2024-08-05
"Vitsaluoto 6, Haikkaanlahti, Taipalsaari",https://www.etuovi.com/kohde/64383809,"tupa, keittiö, terassi",2,NO,98000.0,25.0,1968,98000.0,61.17521519999999,27.9916753,240 km,2 hours 48 mins,2024-07-08,2024-08-05
"Löytänäntie 390, Terälahti, Tampere",https://www.etuovi.com/kohde/20823591,"3h, k, s, kph, khh, wc, kellari, lasit. terassi",3,YES,299000.0,70.0,2003,299000.0,61.7851665,23.8358058,217 km,2 hours 24 mins,2024-07-08,2024-08-05
"Murhakorventie 102, Utula, Ruokolahti",https://www.etuovi.com/kohde/20928325,"tupak, 2mh, s, psh, pkh",3,YES,215000.0,77.5,,275000.0,61.3315046,28.4210063,304 km,3 hours 27 mins,2024-07-08,2024-08-05
"Virranniementie 34, Joroisniemi, Joroinen",https://www.etuovi.com/kohde/21897611,"3h + k + kph / wc, rantasauna, varasto",,NO,125000.0,67.0,1970,135000.0,62.15286139999999,27.8862415,297 km,3 hours 10 mins,2024-07-08,2024-08-05
"Porkalantie 816, Porkalanlahti, Savonlinna",https://www.etuovi.com/kohde/80346395,Mökki tai huvila,5,NO,180000.0,60.0,,180000.0,61.6191278,29.1023583,318 km,3 hours 40 mins,2024-07-08,2024-08-05
"Onkijantie 20, Kuusamo",https://www.etuovi.com/kohde/42097269,"4h, k, s, parvi",5,YES,410000.0,143.0,2007,410000.0,66.1693055,29.1960595,825 km,9 hours 9 mins,2024-07-08,2024-08-05
"Paljavedentie 70, Majavesi, Mikkeli",https://www.etuovi.com/kohde/46913743,"3h, tupak, terassi, wc",4,YES,295000.0,72.0,1988,295000.0,61.5786532,27.4870308,239 km,2 hours 39 mins,2024-07-08,2024-08-05
"Pitkälahdentie 553, Anttola, Mikkeli",https://www.etuovi.com/kohde/1363831,"Huone, sauna, terassi",1,NO,99000.0,15.0,2023,99000.0,61.6016798,27.6438395,250 km,2 hours 41 mins,2024-07-08,2024-08-05
"Matkajoentie 4 B, Kuusamo",https://www.etuovi.com/kohde/80347443,4-5h + k + s + varastotila,4,NO,345000.0,120.0,2007,345000.0,66.0003745,29.1438584,803 km,8 hours 49 mins,2024-07-08,2024-08-05
"Koukkulahdenraitti 4 D, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/80347736,Oh + k + rt + 2mh + et + ph + khh,3,NO,268000.0,59.0,,268000.0,66.1719786,29.2263084,827 km,9 hours 11 mins,2024-07-08,2024-08-05
"Koukkulahdenraitti 4 F, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/80347738,Oh + 2mh + k + ph + s + khh + wc + et + parvi,4,NO,548000.0,109.0,,548000.0,66.1719786,29.2263084,827 km,9 hours 11 mins,2024-07-08,2024-08-05
"Koukkulahdenraitti 4 E, Rukatunturi, Kuusamo",https://www.etuovi.com/kohde/80347734,Oh + 3mh + k + ph + s + wc + et,4,NO,325000.0,74.0,,325000.0,66.1719786,29.2263084,827 km,9 hours 11 mins,2024-07-08,2024-08-05
