address,url,description,rooms,winterized,price,original_price,surface,year,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Ellivuorentie 81, Ellivuori, Sastamala",https://www.etuovi.com/kohde/21922832,"4 mh, oh, aula, k, kph, s, 2x wc, khh, th, p, terassi, ak",6.0,NO,695000.0,695000.0,193.0,2012.0,61.4068469,23.0556236,218 km,2 hours 18 mins,2024-07-08,2024-07-08
"Valkiaisjärventie 456, Valkiaisjärvi, Oulu",https://www.etuovi.com/kohde/9477689,"2-4h, k, takkahuone, saunaosasto",,YES,480000.0,480000.0,104.0,2009.0,65.0222184,25.6570928,606 km,6 hours 48 mins,2024-07-08,2024-07-08
"Kuivaniementie 250, Keuruu, Mänttä-Vilppula",https://www.etuovi.com/kohde/577156,1h,1.0,NO,119000.0,119000.0,15.0,2008.0,62.1074749,24.587838,277 km,3 hours 5 mins,2024-07-08,2024-07-08
"Kaidanpääntie 446, Ridasjärvi, Hyvinkää",https://www.etuovi.com/kohde/20186958,4h + k + wc + iso lasitettu terassi,4.0,YES,290000.0,290000.0,100.0,,60.6471575,25.0705054,59.3 km,46 mins,2024-07-08,2024-07-08
"Huvikummuntie 61, Laipanmaa, Kangasala",https://www.etuovi.com/kohde/1370245,"1h, kk, varasto, terassi",1.0,NO,95000.0,95000.0,18.0,1973.0,61.4183822,24.5101523,162 km,1 hour 54 mins,2024-07-08,2024-07-08
"Onkijärvenpolku 155, Eteläinen, Hämeenlinna",https://www.etuovi.com/kohde/576053,"1h, saunarakennus",1.0,NO,30000.0,30000.0,21.0,1993.0,61.025213,24.757276,112 km,1 hour 30 mins,2024-07-08,2024-07-08
"Tuomistontie 51, Kilpiäinen, Lahti",https://www.etuovi.com/kohde/1370125,"Oh, 4 mh, rh, aula, k, s, kph, khh, yläaula, 3wc, 3vh, parv, ter, 2 auton talli, autokatos, rantasauna / tupa parvella",6.0,NO,495000.0,495000.0,270.0,1999.0,61.0222583,25.647873,109 km,1 hour 11 mins,2024-07-08,2024-07-08
"Ylä-salvasentie 2 a ja b, 404, Mikkeli",https://www.etuovi.com/kohde/21386898,2 mökkiä,,NO,85000.0,85000.0,36.0,1976.0,61.68854769999999,27.2722598,225 km,2 hours 22 mins,2024-07-08,2024-07-08
"Kanervavuorentie 121, Kyöstilä, Ylöjärvi",https://www.etuovi.com/kohde/w33392,"1h, tupakeittiö",1.0,NO,79000.0,79000.0,16.0,1984.0,61.6477448,23.5337006,205 km,2 hours 11 mins,2024-07-08,2024-07-08
"Iisjärventie, Kumpusaari, Äänekoski",https://www.etuovi.com/kohde/20095944,Mökki tai huvila,,NO,23000.0,23000.0,,2000.0,62.8600379,25.768394,340 km,3 hours 46 mins,2024-07-08,2024-07-08
"Utrunniementie 162, Kangasniemi",https://www.etuovi.com/kohde/58540891,"Tupa, kk, mh, parvi, ter, p + rantasauna",,NO,187000.0,187000.0,37.0,1986.0,61.9128637,26.56071745712465,236 km,2 hours 38 mins,2024-07-08,2024-07-08
"Salmenrannantie 97, Säräisniemi, Vaala",https://www.etuovi.com/kohde/1369677,"4-5h, k, kph / wc, s, wc, at, ak, savu- ja rantasaunat",5.0,NO,385000.0,385000.0,140.0,2014.0,64.3323346,26.8969704,580 km,6 hours 22 mins,2024-07-08,2024-07-08
"Pilpalantie 443, Kirkonkylä, Loppi",https://www.etuovi.com/kohde/21576000,"tupa, k, parvi, psh, s, kuisti, var",,NO,149000.0,149000.0,31.0,1971.0,60.69450712187903,24.380620436067872,85.2 km,59 mins,2024-07-08,2024-07-08
"Kalkkilantie 40, Kruusila, Salo",https://www.etuovi.com/kohde/20684979,1h + k,,NO,79900.0,79900.0,20.0,,60.3760674,23.4442588,99.8 km,1 hour 4 mins,2024-07-08,2024-07-08
"Keihärinkoskentie 848, Keihärinkoski, Viitasaari",https://www.etuovi.com/kohde/1369335,"Tupa, keittiö, sauna",1.0,NO,65000.0,65000.0,17.0,1988.0,63.1126325,25.5616411,377 km,4 hours 9 mins,2024-07-08,2024-07-08
"Lamposaari 1, Konginkangas, Äänekoski",https://www.etuovi.com/kohde/1369726,"2h, tupakeittiö, lasitettu terassi",2.0,NO,69000.0,69000.0,50.0,1938.0,62.7390957,25.8058351,332 km,3 hours 41 mins,2024-07-08,2024-07-08
"Pellikanlahdentie 22A, Haapakylä, Nurmes",https://www.etuovi.com/kohde/570360,"Tupak, 2xmh, parvi, ph, s, wc, khh",4.0,NO,298000.0,298000.0,100.0,2005.0,63.495935,29.1372517,516 km,5 hours 41 mins,2024-07-08,2024-07-08
"Kuolimo Paassalo 32, Marttila, Savitaipale",https://www.etuovi.com/kohde/21693171,4h + k + saunarakennus,4.0,NO,128000.0,128000.0,65.0,1987.0,61.2337726,27.6634057,214 km,2 hours 37 mins,2024-07-08,2024-07-08
"Tokeenmäentie 88, Rehakka, Janakkala",https://www.etuovi.com/kohde/1369127,"2h, k, makuuparvi, terassi + rantasauna",2.0,NO,198000.0,198000.0,37.2,2007.0,60.84127099999999,24.577309,79.1 km,55 mins,2024-07-08,2024-07-08
"Pellonranta 11, Kauhajoki",https://www.etuovi.com/kohde/30779542,4H + Oh + K + Ph,5.0,YES,215000.0,215000.0,72.5,2011.0,62.3145659,22.4328633,321 km,3 hours 35 mins,2024-07-08,2024-07-08
"Särkilammentie 40, Ikaalinen",https://www.etuovi.com/kohde/52351655,"kk, 1h, terassi, s, pukuh.",,NO,79000.0,79000.0,36.0,1978.0,61.882999,23.4391433,233 km,2 hours 37 mins,2024-07-08,2024-07-08
"Marjaniementie 40, Valkeala, Kouvola",https://www.etuovi.com/kohde/21159772,"3h, kk, s / pesutilat, wc, terassi",,YES,229000.0,229000.0,80.0,1990.0,60.92195,26.8635727,149 km,1 hour 44 mins,2024-07-08,2024-07-08
"Kirkkolammintie 37, Osoila, Padasjoki",https://www.etuovi.com/kohde/577009,"Tupa, kk, 2mh, terassi",3.0,NO,199500.0,199500.0,57.5,2005.0,61.3611343,25.2563057,156 km,1 hour 49 mins,2024-07-08,2024-07-08
"Kostonsaari, Joroinen, Joroinen",https://www.etuovi.com/kohde/20125727,"tupa, kk, ph, psh, s",1.0,NO,36000.0,36000.0,40.0,1976.0,62.21844460000001,28.0671323,,,2024-07-08,2024-07-08
"Saarikontie 124, Lehmijärvi, Lohja",https://www.etuovi.com/kohde/21655415,"Tupa, kt, alkovi, 3mh, ter. sähkö-wc",4.0,NO,118000.0,118000.0,65.0,,60.3285356,24.1927856,57.6 km,44 mins,2024-07-08,2024-07-08
"Kesätie 9, Pietarsaari",https://www.etuovi.com/kohde/80359381,5-6h + k + wc + kph + s,6.0,NO,154000.0,154000.0,96.0,1940.0,63.6846692,22.76534,472 km,5 hours 14 mins,2024-07-08,2024-07-08
"Salokyläntie 252, Suhmura, Joensuu",https://www.etuovi.com/kohde/80344493,"3 h, kk",3.0,NO,178000.0,178000.0,63.0,1982.0,62.4550951,29.8660592,443 km,5 hours 3 mins,2024-07-08,2024-07-08
"Lokanahontie 48, Mäntyharju",https://www.etuovi.com/kohde/31194694,"5h, k, kph, s, wc, wc, khh, 2*vh, terassi",5.0,YES,395000.0,395000.0,154.0,1995.0,61.4182813,26.9825783,203 km,2 hours 13 mins,2024-07-08,2024-07-08
"Lahnasaari 3, Suomenniemi, Mikkeli",https://www.etuovi.com/kohde/1352799,"1h, tupa, k, parvi",1.0,NO,229000.0,229000.0,50.5,2017.0,61.3537091,27.6482825,249 km,2 hours 55 mins,2024-07-08,2024-07-08
"Salmenrannantie 3, Kämmenniemi, Tampere",https://www.etuovi.com/kohde/21167380,8-10 huonetta + keittiö + eteinen + aula,6.0,NO,390000.0,390000.0,240.0,,61.6066811,23.8012649,199 km,2 hours 8 mins,2024-07-08,2024-07-08
"Kuurnakoskentie 243, Kekkonen, Ruovesi",https://www.etuovi.com/kohde/21441787,tupa + kk + 2 makuusoppea,3.0,NO,89000.0,89000.0,48.0,1974.0,61.8205954,23.9895963,222 km,2 hours 26 mins,2024-07-08,2024-07-08
"Nuottasaarentie 5 b, Kinahmo, Polvijärvi",https://www.etuovi.com/kohde/w33238,"tupakeittiö + parvi, sauna + pukuhuone, aitta",,NO,87000.0,87000.0,50.0,2011.0,62.8547198,29.6282968,458 km,5 hours 10 mins,2024-07-08,2024-07-08
"Särkijärventie 480 (va), Kalkkinen, Asikkala",https://www.etuovi.com/kohde/80355966,"Oh, keittiö + apukeittiö, 2 x ruokailutila, 6 mh, wc, 2 x ph / wc, s, eteinen, 2 x veranta",,NO,429000.0,429000.0,186.0,,61.2585586,25.6147904,148 km,1 hour 48 mins,2024-07-08,2024-07-08
"Pahkaniementie 20, Rautalampi",https://www.etuovi.com/kohde/36974468,"2h, k, kaksi makuuparvi tyyppistä tilavaa huonetta yläkerrassa",3.0,NO,69000.0,69000.0,,1975.0,62.4896519,26.8763994,306 km,3 hours 21 mins,2024-07-08,2024-07-08
"Maaherrantie 40d, Harinjärvi, Liperi",https://www.etuovi.com/kohde/20006205,4h + k + s,4.0,YES,190000.0,190000.0,86.5,1990.0,62.70077029999999,29.5318968,428 km,4 hours 45 mins,2024-07-08,2024-07-08
"Mustikkavuorentie 47, Karttula, Kuopio",https://www.etuovi.com/kohde/20815076,"1h, sauna, terassi",1.0,NO,73000.0,73000.0,30.0,1992.0,62.8823987,26.9592844,367 km,4 hours 12 mins,2024-07-08,2024-07-08
"Rantakyläntie 622 A, Ahmovaara, Juuka",https://www.etuovi.com/kohde/576136,"2 mh, tupakeittiö, kph, ph, s",2.0,NO,157000.0,157000.0,81.0,2009.0,62.98674789999999,29.5977995,478 km,5 hours 22 mins,2024-07-08,2024-07-08
"Somerontie 287, Kuivasjärvi, Parkano",https://www.etuovi.com/kohde/59994443,3 h + k + s,3.0,YES,250000.0,250000.0,91.5,2010.0,62.0102669,23.0213964,259 km,2 hours 44 mins,2024-07-08,2024-07-08
"Viitasaari 220, Osmajärvi, Leppävirta",https://www.etuovi.com/kohde/21838866,Mökki tai huvila,,NO,38000.0,38000.0,41.0,1957.0,62.4755463,27.6089766,335 km,3 hours 43 mins,2024-07-08,2024-07-08
"Pihlajatie 106, Orivesi, Orivesi",https://www.etuovi.com/kohde/9725541,"Mökki, grillimökki, aitta, varasto, puucee",,YES,149000.0,149000.0,21.0,1996.0,61.699896,24.6460883,226 km,2 hours 24 mins,2024-07-08,2024-07-08
"Korkeasaari, Länsi-Teisko, Ylöjärvi",https://www.etuovi.com/kohde/21245532,"Oma saari Näsijärveltä Tupa, alkovi, kk, pukuh., ph / s",1.0,NO,298000.0,298000.0,33.9,1994.0,61.74965940000001,23.6999405,222 km,2 hours 23 mins,2024-07-08,2024-07-08
"Mäntyläntie 35, Kaltila, Jämsä",https://www.etuovi.com/kohde/576364,"2h, k",2.0,NO,115000.0,115000.0,60.0,1914.0,61.985743,24.634494,250 km,2 hours 38 mins,2024-07-08,2024-07-08
"Yläpääntie 395 B, Kannonkoski",https://www.etuovi.com/kohde/576731,Tupa-keittiönurkkaus + mh + pesuhuone,1.0,NO,119500.0,119500.0,40.3,1987.0,63.0068657,25.0657151,370 km,4 hours 9 mins,2024-07-08,2024-07-08
"Mäkeläntie 45, Lahdentaus, Lemi",https://www.etuovi.com/kohde/20085460,4h + k,4.0,NO,85000.0,85000.0,56.5,1983.0,61.051511,27.734581,218 km,2 hours 27 mins,2024-07-08,2024-07-08
"Kukkokiventie 6, Lapalie/Siikaniemi, Lieksa",https://www.etuovi.com/kohde/80357768,Tupa + k + mh + alkovi + avoterassi + katettu terassi,2.0,NO,119000.0,119000.0,55.0,1956.0,63.1958701,30.0126366,512 km,5 hours 46 mins,2024-07-08,2024-07-08
"Hollitie 528, Liedenpohja, Virrat",https://www.etuovi.com/kohde/576926,"Tupa, kk, makuutila",2.0,NO,59000.0,59000.0,20.0,,62.3784516,23.6562479,289 km,3 hours 8 mins,2024-07-08,2024-07-08
"Kurjenniementie 17, Anttola, Mikkeli",https://www.etuovi.com/kohde/1369339,"Tupakeittiö, sauna, pukuhuone, kuisti",1.0,NO,69000.0,69000.0,23.0,1983.0,61.624831,27.4956338,240 km,2 hours 36 mins,2024-07-08,2024-07-08
"Vuoresojantie 65, Vuores, Tampere",https://www.etuovi.com/kohde/20706439,"2h, k, mt, kph, wc, terassi",2.0,NO,295000.0,295000.0,60.0,1940.0,61.4366089,23.76484850320699,164 km,1 hour 37 mins,2024-07-08,2024-07-08
"Matinniemenkuja 10, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/21575693,2h + kk + parvi,,NO,87000.0,87000.0,42.0,1987.0,61.91229855,29.30005254209678,350 km,3 hours 56 mins,2024-07-08,2024-07-08
"Murtoniementie 38 C, Sintsi, Rääkkylä",https://www.etuovi.com/kohde/21553526,4 mh + oh + tupak + khh + psh + s + 2xwc + 2xvh + et + ullakkotilaa,4.0,YES,189000.0,189000.0,148.0,1995.0,62.3526115,29.9358934,426 km,4 hours 52 mins,2024-07-08,2024-07-08
"Kovalantie 378 B, Pertunmaa",https://www.etuovi.com/kohde/67635166,"Oh, k, 2mh, kph, khh, wc, s + rantasauna + talousrakennus",3.0,NO,275000.0,275000.0,100.0,2008.0,61.5573242,26.57827685,187 km,2 hours 5 mins,2024-07-08,2024-07-08
"Vertaalantie 414, Palokka, Jyväskylä",https://www.etuovi.com/kohde/1369842,"1h, k, s",1.0,NO,89000.0,89000.0,45.0,1953.0,62.3426524,25.5135191,283 km,3 hours 8 mins,2024-07-08,2024-07-08
"Humalajärventie 47, Toivakka",https://www.etuovi.com/kohde/80358208,2h + k + wc + et + kellari + vintti,3.0,NO,180000.0,180000.0,47.0,1952.0,62.1540498,26.0440512,244 km,2 hours 40 mins,2024-07-08,2024-07-08
"Ylilammintie 249-48, Vahojärvi, Parkano",https://www.etuovi.com/kohde/33773085,tupakeittiö + makuutila,1.0,NO,76900.0,76900.0,15.0,2007.0,61.92613309999999,23.2408252,266 km,2 hours 58 mins,2024-07-08,2024-07-08
"Marjalanranta 118, Jämsänniemi, Jämsä",https://www.etuovi.com/kohde/20403834,"Oh, k, 2 mh, kph / khh, s, wc, autotalli",3.0,YES,319000.0,319000.0,92.1,2009.0,61.85055310000001,25.4968405,240 km,2 hours 56 mins,2024-07-08,2024-07-08
"Kyläjärvenranta 38, Sappee, Hämeenlinna",https://www.etuovi.com/kohde/80358290,"Mökki: 2h, k, ruokailutila, wc, parvi, vh, terassi. Rantasauna: tupakeittiö, parvi, pkh, s, terassi",3.0,NO,238000.0,238000.0,95.2,2000.0,61.25065300000001,24.723197,139 km,1 hour 41 mins,2024-07-08,2024-07-08
"Armokannantie 41, Korpilahti/Rutalahti, Jyväskylä",https://www.etuovi.com/kohde/80357737,2h + kk,2.0,NO,145000.0,145000.0,28.5,1993.0,62.02809559999999,25.8316332,240 km,2 hours 45 mins,2024-07-08,2024-07-08
"Itäjärventie 222, Otamo, Siikainen",https://www.etuovi.com/kohde/80358015,"2h, k, s, parvi, las terassi, pukuhuone + rantasauna, kesähuone",2.0,NO,119000.0,119000.0,42.0,1985.0,61.84299309999999,21.8306861,307 km,3 hours 38 mins,2024-07-08,2024-07-08
"Oriniementie 68-1, Kisko, Salo",https://www.etuovi.com/kohde/80355120,Mh + oh + k + ph + s + wc + eteinen,2.0,NO,199000.0,199000.0,70.0,1966.0,60.21801920000001,23.5550541,107 km,1 hour 22 mins,2024-07-08,2024-07-08
"Aholantie 38, Ylä-Kintaus, Petäjävesi",https://www.etuovi.com/kohde/w32847,tupak + ma + vh + s,2.0,NO,64000.0,64000.0,27.0,1995.0,62.3324598,25.396047,292 km,3 hours 20 mins,2024-07-08,2024-07-08
"Jukajärven kylätie 193, Torsantaka, Ruokolahti",https://www.etuovi.com/kohde/1370071,"1h, kk, makuusopii",1.0,NO,99000.0,99000.0,39.0,1977.0,61.524688,28.90595,303 km,3 hours 26 mins,2024-07-08,2024-07-08
"Vennantie 135, Utti, Kouvola",https://www.etuovi.com/kohde/21369949,"mh*2, oh, k, rt, th, wc*2, var, tkh, pkh, kph, s, kuisti",4.0,YES,235000.0,235000.0,130.0,1981.0,60.89932150000001,26.870251,145 km,1 hour 40 mins,2024-07-08,2024-07-08
"Laivatie 105, Oittila, Jyväskylä",https://www.etuovi.com/kohde/80357588,2h + k + wc + parveke,2.0,NO,265000.0,265000.0,41.0,1995.0,61.94889389999999,25.8036931,244 km,2 hours 44 mins,2024-07-08,2024-07-08
"Pettäjäntie 41, Vuorilahti, Viitasaari",https://www.etuovi.com/kohde/80358055,Tupakeittiö + mh + kph / wc + s + tilava parvi,2.0,NO,175000.0,175000.0,,2005.0,62.96554930000001,25.5789339,376 km,4 hours 12 mins,2024-07-08,2024-07-08
"Sarvelantie 80, Parkkima, Pyhäjärvi",https://www.etuovi.com/kohde/w32827,tupak + ma + kph jossa wc,1.0,YES,130000.0,130000.0,55.8,2024.0,63.7549328,25.7688019,454 km,5 hours 2 mins,2024-07-08,2024-07-08
"Nokka 1, Nummijärvi, Lohja",https://www.etuovi.com/kohde/21438276,"Tupa, keittiö, makuutilat parvella, huone erillisellä sisäänkäynnillä, sauna ja pukuhuone sekä varasto ja ulkohuussi",,YES,218000.0,218000.0,59.8,,60.2945832,23.6683455,100 km,1 hour 15 mins,2024-07-08,2024-07-08
"Ilomäentie 175, Virrat, Virrat",https://www.etuovi.com/kohde/576884,"2h, tupakeittiö, kph / wc, sauna",3.0,NO,275000.0,275000.0,51.0,1988.0,62.3046851,23.7758295,286 km,3 hours 8 mins,2024-07-08,2024-07-08
"Saunointie 170, Paajala, Saarijärvi",https://www.etuovi.com/kohde/20298924,"Tupa, keittiö, pk, kph, wc, yläkerta parvitilaa",2.0,YES,79000.0,79000.0,35.0,1992.0,62.72862649999999,24.761607,355 km,4 hours 2 mins,2024-07-08,2024-07-08
"Voutilantie 211, Pylvänälä, Kangasniemi",https://www.etuovi.com/kohde/1368553,"Tupa, keittiö, makuuhuone, suihku / wc.",2.0,NO,165000.0,165000.0,40.6,1977.0,61.95450599999999,26.5891252,237 km,2 hours 35 mins,2024-07-08,2024-07-08
"Pajulantie 232, Kintaus, Petäjävesi",https://www.etuovi.com/kohde/80357655,"4h, k, wc, khh, autotalli, varasto, rantasauna",4.0,NO,160000.0,160000.0,108.0,1980.0,62.269914,25.3096017,291 km,3 hours 10 mins,2024-07-08,2024-07-08
"Vehkoluhdantie 75, Verla, Kouvola",https://www.etuovi.com/kohde/21018804,"Tupa, k, mh, s, ph, 2ter",,NO,127000.0,127000.0,44.0,,61.065886,26.6144162,157 km,1 hour 55 mins,2024-07-08,2024-07-08
"Mustalahdentie 29-31, Kytäjärvi, Hyvinkää",https://www.etuovi.com/kohde/1368128,"Loma-asunto x 2, pihasauna x 2, talousrakennukset, puucee",1.0,NO,70000.0,70000.0,36.0,1968.0,60.6471935,24.6777054,71.4 km,55 mins,2024-07-08,2024-07-08
"Siikasaarentie 85 A, Ravijoki, Virolahti",https://www.etuovi.com/kohde/21915203,"Oh, 2mh, k, wc, terassi + rantasauna",3.0,YES,199000.0,199000.0,53.0,2019.0,60.501644,27.5597524,171 km,1 hour 51 mins,2024-07-08,2024-07-08
"Suurlahdentie 817C, Ristiina, Mikkeli",https://www.etuovi.com/kohde/571208,"mh, oh, k, h",4.0,NO,169000.0,169000.0,70.0,1946.0,61.5047948,27.37233077386129,230 km,2 hours 29 mins,2024-07-08,2024-07-08
"Rantatie 35 c, Keskusta, Virrat",https://www.etuovi.com/kohde/p69429,3h + k + vh + kph + khh + s + wc + ak + var,3.0,YES,234500.0,234500.0,79.5,2021.0,62.24090479999999,23.7701706,276 km,3 hours 2 mins,2024-07-08,2024-07-08
"Hankasalmentie 950 D, Kutemajärvi, Kangasniemi",https://www.etuovi.com/kohde/576348,"Tupakeittiö, alkovi",1.0,NO,89000.0,89000.0,36.0,2000.0,62.14606819999999,26.6508828,258 km,2 hours 51 mins,2024-07-08,2024-07-08
"Komeantie 173, Tuusjärvi, Heinola, Heinola",https://www.etuovi.com/kohde/20991491,"Päätalo, pikkumökki, aitta, vaja / autohalli, uudempi sauna, vanha savusauna, huvimaja",,YES,259000.0,259000.0,,,61.38432779999999,26.219101,156 km,1 hour 39 mins,2024-07-08,2024-07-08
"Myllymäentie 226, Sääskiniemi, Alavus",https://www.etuovi.com/kohde/575761,"tupa, k, parvi",,NO,185000.0,185000.0,40.0,1970.0,62.6385731,23.3280766,331 km,3 hours 41 mins,2024-07-08,2024-07-08
"Tukkitaipaleentie 16 A, Petrumaa, Heinävesi",https://www.etuovi.com/kohde/20901537,"Et, ph / wc, vh, k, oh, mh, parvi, terassi, pkh, s",3.0,NO,129000.0,129000.0,57.5,2002.0,62.44454409999999,28.8578436,383 km,4 hours 23 mins,2024-07-08,2024-07-08
"Ahvenjärventie 204, Terälahti, Tampere",https://www.etuovi.com/kohde/21190844,"4h, k, kph / wc, s, vh, katettu terassi, rantasauna, ak, aitta",6.0,YES,750000.0,750000.0,161.0,1988.0,61.78951059999999,23.808811,217 km,2 hours 26 mins,2024-07-08,2024-07-08
"Mieltiönsaari 154, Harmoinen, Kuhmoinen",https://www.etuovi.com/kohde/1369911,"tupa, keittiö, makuuhuone, pesuhuone, sauna, terassi",3.0,NO,58500.0,58500.0,65.0,1984.0,61.479981,25.037406,179 km,2 hours 10 mins,2024-07-08,2024-07-08
"Leskelänkyläntie 498, Istunmäki, Konnevesi",https://www.etuovi.com/kohde/21583154,"mh, wc, kph, s, tupakeittiö, oh, parvi",,NO,184000.0,184000.0,89.0,2007.0,62.65531729999999,26.4631707,331 km,3 hours 47 mins,2024-07-08,2024-07-08
"Kallioniementie 509, Sydänmaa, Alavus",https://www.etuovi.com/kohde/20601776,"3h, kk, kph, terassi, pihasauna + pukutila",3.0,YES,255000.0,255000.0,69.0,2022.0,62.70685059999999,23.2137148,342 km,3 hours 51 mins,2024-07-08,2024-07-08
"Takajärventie 54, Juhtimäki, IKAALINEN",https://www.etuovi.com/kohde/33361787,"Tupa, kk, ma, terassi",1.0,NO,138000.0,138000.0,40.5,1978.0,61.8504028,23.4922507,229 km,2 hours 32 mins,2024-07-08,2024-07-08
"Koskimäentie 203, Sääskiniemi, Alavus",https://www.etuovi.com/kohde/576546,2h + tupak + wc + parvi,2.0,NO,188000.0,188000.0,45.0,2021.0,62.6276431,23.2396288,336 km,3 hours 45 mins,2024-07-08,2024-07-08
"Saukonniemi 9c, Vaivio, Liperi",https://www.etuovi.com/kohde/21072353,tupa + tupakeittiö + makuualkovi + kph + s,1.0,NO,149000.0,149000.0,43.5,2014.0,62.6822245,29.43161079999999,421 km,4 hours 45 mins,2024-07-08,2024-07-08
"Varisniementie 52, Korpilahti, Moksi, Jyväskylä",https://www.etuovi.com/kohde/576782,"Tupakeittiö, makuualkovi",1.0,NO,74000.0,74000.0,41.0,,62.1233075,25.3564648,269 km,3 hours 8 mins,2024-07-08,2024-07-08
"Hankamäentie 187, Koskenpää, Jämsä",https://www.etuovi.com/kohde/20878288,"tupa, wc, parvi, ver., ter., p, pkh, s",,YES,165000.0,165000.0,55.0,2015.0,62.10715519999999,24.9608136,257 km,3 hours 10 mins,2024-07-08,2024-07-08
"Lätäkköläntie 338 C, Ahveninen, Joensuu",https://www.etuovi.com/kohde/21854081,"kuisti, tupa, k, makuusyvennys, wc varaus, varasto",,YES,115000.0,115000.0,60.0,,62.9348492,30.1150596,476 km,5 hours 16 mins,2024-07-08,2024-07-08
"Haukkasaari 4, Liistonsaari, Savonlinna",https://www.etuovi.com/kohde/1351703,"Taloustupa, majoitustalo, luhtiaitta, sauna-huvila, päärakennus + muita rakennuksia",6.0,NO,360000.0,360000.0,211.0,1995.0,61.72686890000001,28.5876685,317 km,3 hours 29 mins,2024-07-08,2024-07-08
"Iso-Särkijärventie 72, Kuru/Karjula, Ylöjärvi",https://www.etuovi.com/kohde/21243289,"tupa, alkovi, sauna ja terassi",1.0,NO,128000.0,128000.0,22.0,2013.0,61.5489401,23.5948785,189 km,1 hour 56 mins,2024-07-08,2024-07-08
"Särkisuontie 48, Valkiala, Kuhmoinen",https://www.etuovi.com/kohde/21721764,kk + rh + oh + parvi + sh + s,2.0,YES,179000.0,179000.0,44.5,,61.6695782,25.0204572,197 km,2 hours 22 mins,2024-07-08,2024-07-08
"Uikkutie 20, Kauttua, Eura",https://www.etuovi.com/kohde/21661490,"2 h, kk, ph / wc",,NO,179000.0,179000.0,38.0,1999.0,61.1020513,22.2050953,206 km,2 hours 36 mins,2024-07-08,2024-07-08
"Kiukoolahdentie 72, Kaaraslahti, Siilinjärvi",https://www.etuovi.com/kohde/20734842,Mökki tai huvila,2.0,YES,115000.0,115000.0,40.0,1978.0,63.1272879,27.7849099,417 km,4 hours 29 mins,2024-07-08,2024-07-08
"Hautarannantie 160, Leppävirta, Leppävirta",https://www.etuovi.com/kohde/21821599,1mh + tupak + pukuh + sauna + var,1.0,NO,59500.0,59500.0,46.0,1968.0,62.4695481,27.7679526,331 km,3 hours 32 mins,2024-07-08,2024-07-08
"Pieni Lamposaari, Kuitula, Hirvensalmi",https://www.etuovi.com/kohde/21492330,"tupahuone, kk, sauna, pukuhuone",,NO,69000.0,69000.0,36.0,,61.8145359,26.51863,240 km,2 hours 48 mins,2024-07-08,2024-07-08
"Rantalan Haapasaari 1, Liikola, Sysmä",https://www.etuovi.com/kohde/575793,"oh, k, veranta",1.0,NO,60000.0,60000.0,25.0,1952.0,61.5038896,25.683206,180 km,1 hour 53 mins,2024-07-08,2024-07-08
"Hirvikoskentie 850, Leväsjoki, Siikainen",https://www.etuovi.com/kohde/20256792,4h + k + s,4.0,YES,135000.0,135000.0,92.0,1983.0,61.79736829999999,21.7765448,279 km,3 hours 36 mins,2024-07-08,2024-07-08
"Rapakontie 391, Syvänniemi, Kuopio",https://www.etuovi.com/kohde/1369695,"4h, keittiö, parvi",4.0,NO,75000.0,75000.0,50.0,1968.0,62.89247340000001,27.2889431,390 km,4 hours 21 mins,2024-07-08,2024-07-08
"Lutakonsaari 2, Syyspohja, Ruokolahti",https://www.etuovi.com/kohde/20038911,"tupa, keittokomero ja makuunurkkaus",2.0,NO,122000.0,122000.0,30.0,1961.0,61.39933419999999,28.6274376,288 km,3 hours 11 mins,2024-07-08,2024-07-08
"Mustalahti 140, Jurvala, Luumäki",https://www.etuovi.com/kohde/576233,"tupa, kk, mh, s, parvi, terassi",2.0,NO,110000.0,110000.0,40.0,1989.0,60.9636075,27.7287939,200 km,2 hours 19 mins,2024-07-08,2024-07-08
"Elopellontie 7, Tikkala, Mikkeli",https://www.etuovi.com/kohde/20145447,"1h, s",1.0,NO,29000.0,29000.0,17.0,2000.0,61.6525981,27.1761089,220 km,2 hours 19 mins,2024-07-08,2024-07-08
"Lövnäsintie 113, Evitskog, Kirkkonummi",https://www.etuovi.com/kohde/21192536,Mökki tai huvila,,NO,260000.0,260000.0,94.0,,60.1909439,24.34470035,47.5 km,43 mins,2024-07-08,2024-07-08
"Louhenpolku 11, Korholanmäki, Sotkamo",https://www.etuovi.com/kohde/1369142,1h + s + nukkuma parvi,1.0,NO,125000.0,125000.0,30.0,2022.0,64.1450375,28.0475694,574 km,6 hours 22 mins,2024-07-08,2024-07-08
"Nevalaisenniemi 14 b, Kemilä, Kuusamo",https://www.etuovi.com/kohde/80306608,"tupa, pukuh, s",,NO,37000.0,37000.0,16.0,2020.0,65.88931579999999,29.5838384,813 km,9 hours 1 min,2024-07-08,2024-07-08
"Pihlajatie 8, Pihlajakoski, Kuhmoinen",https://www.etuovi.com/kohde/1369876,"2h, k, rt, ph, s, khh, erill. wc, las. ter, askarteluhuone / varasto",2.0,NO,317000.0,317000.0,70.0,2010.0,61.68776690000001,25.3938528,204 km,2 hours 25 mins,2024-07-08,2024-07-08
